spatial id,temporal id,Target (normal),Normal target,_Daily_Cases t-7,_Daily_Cases t-6,_Daily_Cases t-5,_Daily_Cases t-4,_Daily_Cases t-3,_Daily_Cases t-2,_Daily_Cases t-1,_Daily_Cases t,Daily_Deaths t-7,Daily_Deaths t-6,Daily_Deaths t-5,Daily_Deaths t-4,Daily_Deaths t-3,Daily_Deaths t-2,Daily_Deaths t-1,Daily_Deaths t,retail_and_recreation_percent_change_from_baseline t-7,retail_and_recreation_percent_change_from_baseline t-6,retail_and_recreation_percent_change_from_baseline t-5,retail_and_recreation_percent_change_from_baseline t-4,retail_and_recreation_percent_change_from_baseline t-3,retail_and_recreation_percent_change_from_baseline t-2,retail_and_recreation_percent_change_from_baseline t-1,retail_and_recreation_percent_change_from_baseline t,grocery_and_pharmacy_percent_change_from_baseline t-7,grocery_and_pharmacy_percent_change_from_baseline t-6,grocery_and_pharmacy_percent_change_from_baseline t-5,grocery_and_pharmacy_percent_change_from_baseline t-4,grocery_and_pharmacy_percent_change_from_baseline t-3,grocery_and_pharmacy_percent_change_from_baseline t-2,grocery_and_pharmacy_percent_change_from_baseline t-1,grocery_and_pharmacy_percent_change_from_baseline t,parks_percent_change_from_baseline t-7,parks_percent_change_from_baseline t-6,parks_percent_change_from_baseline t-5,parks_percent_change_from_baseline t-4,parks_percent_change_from_baseline t-3,parks_percent_change_from_baseline t-2,parks_percent_change_from_baseline t-1,parks_percent_change_from_baseline t,transit_stations_percent_change_from_baseline t-7,transit_stations_percent_change_from_baseline t-6,transit_stations_percent_change_from_baseline t-5,transit_stations_percent_change_from_baseline t-4,transit_stations_percent_change_from_baseline t-3,transit_stations_percent_change_from_baseline t-2,transit_stations_percent_change_from_baseline t-1,transit_stations_percent_change_from_baseline t,residential_percent_change_from_baseline_ t-7,residential_percent_change_from_baseline_ t-6,residential_percent_change_from_baseline_ t-5,residential_percent_change_from_baseline_ t-4,residential_percent_change_from_baseline_ t-3,residential_percent_change_from_baseline_ t-2,residential_percent_change_from_baseline_ t-1,residential_percent_change_from_baseline_ t
1,2020-11-19,90.0,90.0,5474,4770,4430,4301,6033,4462,4518,4794,73,46,62,65,74,68,104,70,-21.0,-23.0,-21.0,-25.0,-24.0,-25.0,-25.0,-22.0,-3.0,-4.0,-2.0,-11.0,-9.0,-7.0,-7.0,-4.0,7.0,-7.0,11.0,-13.0,-14.0,-9.0,-14.0,-1.0,-51.0,-50.0,-43.0,-50.0,-54.0,-53.0,-53.0,-52.0,13.0,14.0,8.0,7.0,13.0,13.0,13.0,13.0
1,2020-11-20,103.0,103.0,4770,4430,4301,6033,4462,4518,4794,4987,46,62,65,74,68,104,70,67,-23.0,-21.0,-25.0,-24.0,-25.0,-25.0,-22.0,-22.0,-4.0,-2.0,-11.0,-9.0,-7.0,-7.0,-4.0,-3.0,-7.0,11.0,-13.0,-14.0,-9.0,-14.0,-1.0,7.0,-50.0,-43.0,-50.0,-54.0,-53.0,-53.0,-52.0,-50.0,14.0,8.0,7.0,13.0,13.0,13.0,13.0,13.0
1,2020-11-21,74.0,74.0,4430,4301,6033,4462,4518,4794,4987,4957,62,65,74,68,104,70,67,66,-21.0,-25.0,-24.0,-25.0,-25.0,-22.0,-22.0,-20.0,-2.0,-11.0,-9.0,-7.0,-7.0,-4.0,-3.0,0.0,11.0,-13.0,-14.0,-9.0,-14.0,-1.0,7.0,9.0,-43.0,-50.0,-54.0,-53.0,-53.0,-52.0,-50.0,-43.0,8.0,7.0,13.0,13.0,13.0,13.0,13.0,8.0
1,2020-11-22,85.0,85.0,4301,6033,4462,4518,4794,4987,4957,4745,65,74,68,104,70,67,66,56,-25.0,-24.0,-25.0,-25.0,-22.0,-22.0,-20.0,-26.0,-11.0,-9.0,-7.0,-7.0,-4.0,-3.0,0.0,-10.0,-13.0,-14.0,-9.0,-14.0,-1.0,7.0,9.0,-14.0,-50.0,-54.0,-53.0,-53.0,-52.0,-50.0,-43.0,-50.0,7.0,13.0,13.0,13.0,13.0,13.0,8.0,8.0
1,2020-11-23,121.0,121.0,6033,4462,4518,4794,4987,4957,4745,6795,74,68,104,70,67,66,56,79,-24.0,-25.0,-25.0,-22.0,-22.0,-20.0,-26.0,-26.0,-9.0,-7.0,-7.0,-4.0,-3.0,0.0,-10.0,-10.0,-14.0,-9.0,-14.0,-1.0,7.0,9.0,-14.0,-15.0,-54.0,-53.0,-53.0,-52.0,-50.0,-43.0,-50.0,-55.0,13.0,13.0,13.0,13.0,13.0,8.0,8.0,13.0
1,2020-11-24,97.0,97.0,4462,4518,4794,4987,4957,4745,6795,5282,68,104,70,67,66,56,79,100,-25.0,-25.0,-22.0,-22.0,-20.0,-26.0,-26.0,-25.0,-7.0,-7.0,-4.0,-3.0,0.0,-10.0,-10.0,-5.0,-9.0,-14.0,-1.0,7.0,9.0,-14.0,-15.0,-14.0,-53.0,-53.0,-52.0,-50.0,-43.0,-50.0,-55.0,-55.0,13.0,13.0,13.0,13.0,8.0,8.0,13.0,13.0
1,2020-11-25,116.0,116.0,4518,4794,4987,4957,4745,6795,5282,4958,104,70,67,66,56,79,100,58,-25.0,-22.0,-22.0,-20.0,-26.0,-26.0,-25.0,-28.0,-7.0,-4.0,-3.0,0.0,-10.0,-10.0,-5.0,-10.0,-14.0,-1.0,7.0,9.0,-14.0,-15.0,-14.0,-14.0,-53.0,-52.0,-50.0,-43.0,-50.0,-55.0,-55.0,-54.0,13.0,13.0,13.0,8.0,8.0,13.0,13.0,14.0
1,2020-11-26,118.0,118.0,4794,4987,4957,4745,6795,5282,4958,5679,70,67,66,56,79,100,58,82,-22.0,-22.0,-20.0,-26.0,-26.0,-25.0,-28.0,-22.0,-4.0,-3.0,0.0,-10.0,-10.0,-5.0,-10.0,-3.0,-1.0,7.0,9.0,-14.0,-15.0,-14.0,-14.0,-11.0,-52.0,-50.0,-43.0,-50.0,-55.0,-55.0,-54.0,-53.0,13.0,13.0,8.0,8.0,13.0,13.0,14.0,13.0
1,2020-11-27,128.0,128.0,4987,4957,4745,6795,5282,4958,5679,5954,67,66,56,79,100,58,82,86,-22.0,-20.0,-26.0,-26.0,-25.0,-28.0,-22.0,-23.0,-3.0,0.0,-10.0,-10.0,-5.0,-10.0,-3.0,-3.0,7.0,9.0,-14.0,-15.0,-14.0,-14.0,-11.0,-11.0,-50.0,-43.0,-50.0,-55.0,-55.0,-54.0,-53.0,-51.0,13.0,8.0,8.0,13.0,13.0,14.0,13.0,14.0
1,2020-11-28,98.0,98.0,4957,4745,6795,5282,4958,5679,5954,5675,66,56,79,100,58,82,86,68,-20.0,-26.0,-26.0,-25.0,-28.0,-22.0,-23.0,-23.0,0.0,-10.0,-10.0,-5.0,-10.0,-3.0,-3.0,-1.0,9.0,-14.0,-15.0,-14.0,-14.0,-11.0,-11.0,10.0,-43.0,-50.0,-55.0,-55.0,-54.0,-53.0,-51.0,-45.0,8.0,8.0,13.0,13.0,14.0,13.0,14.0,9.0
1,2020-11-29,84.0,84.0,4745,6795,5282,4958,5679,5954,5675,5383,56,79,100,58,82,86,68,74,-26.0,-26.0,-25.0,-28.0,-22.0,-23.0,-23.0,-22.0,-10.0,-10.0,-5.0,-10.0,-3.0,-3.0,-1.0,-5.0,-14.0,-15.0,-14.0,-14.0,-11.0,-11.0,10.0,25.0,-50.0,-55.0,-55.0,-54.0,-53.0,-51.0,-45.0,-48.0,8.0,13.0,13.0,14.0,13.0,14.0,9.0,7.0
1,2020-11-30,140.0,140.0,6795,5282,4958,5679,5954,5675,5383,7895,79,100,58,82,86,68,74,109,-26.0,-25.0,-28.0,-22.0,-23.0,-23.0,-22.0,-24.0,-10.0,-5.0,-10.0,-3.0,-3.0,-1.0,-5.0,-7.0,-15.0,-14.0,-14.0,-11.0,-11.0,10.0,25.0,-19.0,-55.0,-55.0,-54.0,-53.0,-51.0,-45.0,-48.0,-55.0,13.0,13.0,14.0,13.0,14.0,9.0,7.0,13.0
1,2020-12-01,116.0,116.0,5282,4958,5679,5954,5675,5383,7895,5495,100,58,82,86,68,74,109,78,-25.0,-28.0,-22.0,-23.0,-23.0,-22.0,-24.0,-27.0,-5.0,-10.0,-3.0,-3.0,-1.0,-5.0,-7.0,-5.0,-14.0,-14.0,-11.0,-11.0,10.0,25.0,-19.0,-9.0,-55.0,-54.0,-53.0,-51.0,-45.0,-48.0,-55.0,-55.0,13.0,14.0,13.0,14.0,9.0,7.0,13.0,14.0
1,2020-12-02,118.0,118.0,4958,5679,5954,5675,5383,7895,5495,6454,58,82,86,68,74,109,78,106,-28.0,-22.0,-23.0,-23.0,-22.0,-24.0,-27.0,-25.0,-10.0,-3.0,-3.0,-1.0,-5.0,-7.0,-5.0,-3.0,-14.0,-11.0,-11.0,10.0,25.0,-19.0,-9.0,-5.0,-54.0,-53.0,-51.0,-45.0,-48.0,-55.0,-55.0,-53.0,14.0,13.0,14.0,9.0,7.0,13.0,14.0,14.0
1,2020-12-03,156.0,156.0,5679,5954,5675,5383,7895,5495,6454,6264,82,86,68,74,109,78,106,90,-22.0,-23.0,-23.0,-22.0,-24.0,-27.0,-25.0,-23.0,-3.0,-3.0,-1.0,-5.0,-7.0,-5.0,-3.0,-1.0,-11.0,-11.0,10.0,25.0,-19.0,-9.0,-5.0,-2.0,-53.0,-51.0,-45.0,-48.0,-55.0,-55.0,-53.0,-53.0,13.0,14.0,9.0,7.0,13.0,14.0,14.0,14.0
1,2020-12-04,113.0,113.0,5954,5675,5383,7895,5495,6454,6264,6419,86,68,74,109,78,106,90,103,-23.0,-23.0,-22.0,-24.0,-27.0,-25.0,-23.0,-27.0,-3.0,-1.0,-5.0,-7.0,-5.0,-3.0,-1.0,-6.0,-11.0,10.0,25.0,-19.0,-9.0,-5.0,-2.0,-13.0,-51.0,-45.0,-48.0,-55.0,-55.0,-53.0,-53.0,-53.0,14.0,9.0,7.0,13.0,14.0,14.0,14.0,15.0
1,2020-12-05,104.0,104.0,5675,5383,7895,5495,6454,6264,6419,6354,68,74,109,78,106,90,103,74,-23.0,-22.0,-24.0,-27.0,-25.0,-23.0,-27.0,-25.0,-1.0,-5.0,-7.0,-5.0,-3.0,-1.0,-6.0,-1.0,10.0,25.0,-19.0,-9.0,-5.0,-2.0,-13.0,6.0,-45.0,-48.0,-55.0,-55.0,-53.0,-53.0,-53.0,-45.0,9.0,7.0,13.0,14.0,14.0,14.0,15.0,9.0
1,2020-12-06,90.0,90.0,5383,7895,5495,6454,6264,6419,6354,6305,74,109,78,106,90,103,74,85,-22.0,-24.0,-27.0,-25.0,-23.0,-27.0,-25.0,-26.0,-5.0,-7.0,-5.0,-3.0,-1.0,-6.0,-1.0,-7.0,25.0,-19.0,-9.0,-5.0,-2.0,-13.0,6.0,6.0,-48.0,-55.0,-55.0,-53.0,-53.0,-53.0,-45.0,-50.0,7.0,13.0,14.0,14.0,14.0,15.0,9.0,8.0
1,2020-12-07,107.0,107.0,7895,5495,6454,6264,6419,6354,6305,7724,109,78,106,90,103,74,85,121,-24.0,-27.0,-25.0,-23.0,-27.0,-25.0,-26.0,-25.0,-7.0,-5.0,-3.0,-1.0,-6.0,-1.0,-7.0,-6.0,-19.0,-9.0,-5.0,-2.0,-13.0,6.0,6.0,-13.0,-55.0,-55.0,-53.0,-53.0,-53.0,-45.0,-50.0,-56.0,13.0,14.0,14.0,14.0,15.0,9.0,8.0,13.0
1,2020-12-08,126.0,126.0,5495,6454,6264,6419,6354,6305,7724,6171,78,106,90,103,74,85,121,97,-27.0,-25.0,-23.0,-27.0,-25.0,-26.0,-25.0,-26.0,-5.0,-3.0,-1.0,-6.0,-1.0,-7.0,-6.0,-3.0,-9.0,-5.0,-2.0,-13.0,6.0,6.0,-13.0,-10.0,-55.0,-53.0,-53.0,-53.0,-45.0,-50.0,-56.0,-56.0,14.0,14.0,14.0,15.0,9.0,8.0,13.0,13.0
1,2020-12-09,145.0,145.0,6454,6264,6419,6354,6305,7724,6171,6399,106,90,103,74,85,121,97,116,-25.0,-23.0,-27.0,-25.0,-26.0,-25.0,-26.0,-27.0,-3.0,-1.0,-6.0,-1.0,-7.0,-6.0,-3.0,-6.0,-5.0,-2.0,-13.0,6.0,6.0,-13.0,-10.0,-12.0,-53.0,-53.0,-53.0,-45.0,-50.0,-56.0,-56.0,-55.0,14.0,14.0,15.0,9.0,8.0,13.0,13.0,14.0
1,2020-12-10,150.0,150.0,6264,6419,6354,6305,7724,6171,6399,6686,90,103,74,85,121,97,116,118,-23.0,-27.0,-25.0,-26.0,-25.0,-26.0,-27.0,-23.0,-1.0,-6.0,-1.0,-7.0,-6.0,-3.0,-6.0,-1.0,-2.0,-13.0,6.0,6.0,-13.0,-10.0,-12.0,-4.0,-53.0,-53.0,-45.0,-50.0,-56.0,-56.0,-55.0,-54.0,14.0,15.0,9.0,8.0,13.0,13.0,14.0,14.0
1,2020-12-11,64.0,64.0,6419,6354,6305,7724,6171,6399,6686,6715,103,74,85,121,97,116,118,128,-27.0,-25.0,-26.0,-25.0,-26.0,-27.0,-23.0,-24.0,-6.0,-1.0,-7.0,-6.0,-3.0,-6.0,-1.0,-2.0,-13.0,6.0,6.0,-13.0,-10.0,-12.0,-4.0,-7.0,-53.0,-45.0,-50.0,-56.0,-56.0,-55.0,-54.0,-53.0,15.0,9.0,8.0,13.0,13.0,14.0,14.0,14.0
1,2020-12-12,85.0,85.0,6354,6305,7724,6171,6399,6686,6715,5984,74,85,121,97,116,118,128,98,-25.0,-26.0,-25.0,-26.0,-27.0,-23.0,-24.0,-26.0,-1.0,-7.0,-6.0,-3.0,-6.0,-1.0,-2.0,-1.0,6.0,6.0,-13.0,-10.0,-12.0,-4.0,-7.0,-13.0,-45.0,-50.0,-56.0,-56.0,-55.0,-54.0,-53.0,-48.0,9.0,8.0,13.0,13.0,14.0,14.0,14.0,10.0
1,2020-12-13,120.0,120.0,6305,7724,6171,6399,6686,6715,5984,5916,85,121,97,116,118,128,98,84,-26.0,-25.0,-26.0,-27.0,-23.0,-24.0,-26.0,-28.0,-7.0,-6.0,-3.0,-6.0,-1.0,-2.0,-1.0,-8.0,6.0,-13.0,-10.0,-12.0,-4.0,-7.0,-13.0,-15.0,-50.0,-56.0,-56.0,-55.0,-54.0,-53.0,-48.0,-52.0,8.0,13.0,13.0,14.0,14.0,14.0,10.0,9.0
1,2020-12-14,157.0,157.0,7724,6171,6399,6686,6715,5984,5916,8377,121,97,116,118,128,98,84,140,-25.0,-26.0,-27.0,-23.0,-24.0,-26.0,-28.0,-25.0,-6.0,-3.0,-6.0,-1.0,-2.0,-1.0,-8.0,-4.0,-13.0,-10.0,-12.0,-4.0,-7.0,-13.0,-15.0,-12.0,-56.0,-56.0,-55.0,-54.0,-53.0,-48.0,-52.0,-56.0,13.0,13.0,14.0,14.0,14.0,10.0,9.0,14.0
1,2020-12-15,200.0,200.0,6171,6399,6686,6715,5984,5916,8377,6244,97,116,118,128,98,84,140,116,-26.0,-27.0,-23.0,-24.0,-26.0,-28.0,-25.0,-24.0,-3.0,-6.0,-1.0,-2.0,-1.0,-8.0,-4.0,0.0,-10.0,-12.0,-4.0,-7.0,-13.0,-15.0,-12.0,-15.0,-56.0,-55.0,-54.0,-53.0,-48.0,-52.0,-56.0,-56.0,13.0,14.0,14.0,14.0,10.0,9.0,14.0,14.0
1,2020-12-16,122.0,122.0,6399,6686,6715,5984,5916,8377,6244,6512,116,118,128,98,84,140,116,118,-27.0,-23.0,-24.0,-26.0,-28.0,-25.0,-24.0,-25.0,-6.0,-1.0,-2.0,-1.0,-8.0,-4.0,0.0,-3.0,-12.0,-4.0,-7.0,-13.0,-15.0,-12.0,-15.0,-24.0,-55.0,-54.0,-53.0,-48.0,-52.0,-56.0,-56.0,-56.0,14.0,14.0,14.0,10.0,9.0,14.0,14.0,14.0
1,2020-12-17,112.0,112.0,6686,6715,5984,5916,8377,6244,6512,7006,118,128,98,84,140,116,118,156,-23.0,-24.0,-26.0,-28.0,-25.0,-24.0,-25.0,-23.0,-1.0,-2.0,-1.0,-8.0,-4.0,0.0,-3.0,2.0,-4.0,-7.0,-13.0,-15.0,-12.0,-15.0,-24.0,-13.0,-54.0,-53.0,-48.0,-52.0,-56.0,-56.0,-56.0,-55.0,14.0,14.0,10.0,9.0,14.0,14.0,14.0,15.0
1,2020-12-18,44.0,44.0,6715,5984,5916,8377,6244,6512,7006,6700,128,98,84,140,116,118,156,113,-24.0,-26.0,-28.0,-25.0,-24.0,-25.0,-23.0,-27.0,-2.0,-1.0,-8.0,-4.0,0.0,-3.0,2.0,-2.0,-7.0,-13.0,-15.0,-12.0,-15.0,-24.0,-13.0,-19.0,-53.0,-48.0,-52.0,-56.0,-56.0,-56.0,-55.0,-55.0,14.0,10.0,9.0,14.0,14.0,14.0,15.0,16.0
1,2020-12-19,108.0,108.0,5984,5916,8377,6244,6512,7006,6700,6459,98,84,140,116,118,156,113,104,-26.0,-28.0,-25.0,-24.0,-25.0,-23.0,-27.0,-26.0,-1.0,-8.0,-4.0,0.0,-3.0,2.0,-2.0,1.0,-13.0,-15.0,-12.0,-15.0,-24.0,-13.0,-19.0,-9.0,-48.0,-52.0,-56.0,-56.0,-56.0,-55.0,-55.0,-46.0,10.0,9.0,14.0,14.0,14.0,15.0,16.0,10.0
1,2020-12-20,92.0,92.0,5916,8377,6244,6512,7006,6700,6459,6007,84,140,116,118,156,113,104,90,-28.0,-25.0,-24.0,-25.0,-23.0,-27.0,-26.0,-24.0,-8.0,-4.0,0.0,-3.0,2.0,-2.0,1.0,-3.0,-15.0,-12.0,-15.0,-24.0,-13.0,-19.0,-9.0,13.0,-52.0,-56.0,-56.0,-56.0,-55.0,-55.0,-46.0,-48.0,9.0,14.0,14.0,14.0,15.0,16.0,10.0,8.0
1,2020-12-21,241.0,241.0,8377,6244,6512,7006,6700,6459,6007,7577,140,116,118,156,113,104,90,107,-25.0,-24.0,-25.0,-23.0,-27.0,-26.0,-24.0,-14.0,-4.0,0.0,-3.0,2.0,-2.0,1.0,-3.0,12.0,-12.0,-15.0,-24.0,-13.0,-19.0,-9.0,13.0,-2.0,-56.0,-56.0,-56.0,-55.0,-55.0,-46.0,-48.0,-56.0,14.0,14.0,14.0,15.0,16.0,10.0,8.0,15.0
1,2020-12-22,142.0,142.0,6244,6512,7006,6700,6459,6007,7577,6260,116,118,156,113,104,90,107,126,-24.0,-25.0,-23.0,-27.0,-26.0,-24.0,-14.0,-13.0,0.0,-3.0,2.0,-2.0,1.0,-3.0,12.0,21.0,-15.0,-24.0,-13.0,-19.0,-9.0,13.0,-2.0,5.0,-56.0,-56.0,-55.0,-55.0,-46.0,-48.0,-56.0,-55.0,14.0,14.0,15.0,16.0,10.0,8.0,15.0,15.0
1,2020-12-23,150.0,150.0,6512,7006,6700,6459,6007,7577,6260,6921,118,156,113,104,90,107,126,145,-25.0,-23.0,-27.0,-26.0,-24.0,-14.0,-13.0,-7.0,-3.0,2.0,-2.0,1.0,-3.0,12.0,21.0,40.0,-24.0,-13.0,-19.0,-9.0,13.0,-2.0,5.0,8.0,-56.0,-55.0,-55.0,-46.0,-48.0,-56.0,-55.0,-53.0,14.0,15.0,16.0,10.0,8.0,15.0,15.0,15.0
1,2020-12-24,165.0,165.0,7006,6700,6459,6007,7577,6260,6921,6684,156,113,104,90,107,126,145,150,-23.0,-27.0,-26.0,-24.0,-14.0,-13.0,-7.0,-22.0,2.0,-2.0,1.0,-3.0,12.0,21.0,40.0,31.0,-13.0,-19.0,-9.0,13.0,-2.0,5.0,8.0,-3.0,-55.0,-55.0,-46.0,-48.0,-56.0,-55.0,-53.0,-62.0,15.0,16.0,10.0,8.0,15.0,15.0,15.0,20.0
1,2020-12-25,142.0,142.0,6700,6459,6007,7577,6260,6921,6684,1749,113,104,90,107,126,145,150,64,-27.0,-26.0,-24.0,-14.0,-13.0,-7.0,-22.0,-85.0,-2.0,1.0,-3.0,12.0,21.0,40.0,31.0,-78.0,-19.0,-9.0,13.0,-2.0,5.0,8.0,-3.0,-20.0,-55.0,-46.0,-48.0,-56.0,-55.0,-53.0,-62.0,-82.0,16.0,10.0,8.0,15.0,15.0,15.0,20.0,29.0
1,2020-12-26,138.0,138.0,6459,6007,7577,6260,6921,6684,1749,3114,104,90,107,126,145,150,64,85,-26.0,-24.0,-14.0,-13.0,-7.0,-22.0,-85.0,-59.0,1.0,-3.0,12.0,21.0,40.0,31.0,-78.0,-40.0,-9.0,13.0,-2.0,5.0,8.0,-3.0,-20.0,-15.0,-46.0,-48.0,-56.0,-55.0,-53.0,-62.0,-82.0,-64.0,10.0,8.0,15.0,15.0,15.0,20.0,29.0,14.0
1,2020-12-27,90.0,90.0,6007,7577,6260,6921,6684,1749,3114,10100,90,107,126,145,150,64,85,120,-24.0,-14.0,-13.0,-7.0,-22.0,-85.0,-59.0,-43.0,-3.0,12.0,21.0,40.0,31.0,-78.0,-40.0,-23.0,13.0,-2.0,5.0,8.0,-3.0,-20.0,-15.0,16.0,-48.0,-56.0,-55.0,-53.0,-62.0,-82.0,-64.0,-58.0,8.0,15.0,15.0,15.0,20.0,29.0,14.0,10.0
1,2020-12-28,125.0,125.0,7577,6260,6921,6684,1749,3114,10100,6465,107,126,145,150,64,85,120,157,-14.0,-13.0,-7.0,-22.0,-85.0,-59.0,-43.0,-36.0,12.0,21.0,40.0,31.0,-78.0,-40.0,-23.0,-10.0,-2.0,5.0,8.0,-3.0,-20.0,-15.0,16.0,16.0,-56.0,-55.0,-53.0,-62.0,-82.0,-64.0,-58.0,-69.0,15.0,15.0,15.0,20.0,29.0,14.0,10.0,23.0
1,2020-12-29,160.0,160.0,6260,6921,6684,1749,3114,10100,6465,8189,126,145,150,64,85,120,157,200,-13.0,-7.0,-22.0,-85.0,-59.0,-43.0,-36.0,-34.0,21.0,40.0,31.0,-78.0,-40.0,-23.0,-10.0,-2.0,5.0,8.0,-3.0,-20.0,-15.0,16.0,16.0,20.0,-55.0,-53.0,-62.0,-82.0,-64.0,-58.0,-69.0,-65.0,15.0,15.0,20.0,29.0,14.0,10.0,23.0,21.0
1,2020-12-30,180.0,180.0,6921,6684,1749,3114,10100,6465,8189,8459,145,150,64,85,120,157,200,122,-7.0,-22.0,-85.0,-59.0,-43.0,-36.0,-34.0,-32.0,40.0,31.0,-78.0,-40.0,-23.0,-10.0,-2.0,6.0,8.0,-3.0,-20.0,-15.0,16.0,16.0,20.0,-3.0,-53.0,-62.0,-82.0,-64.0,-58.0,-69.0,-65.0,-64.0,15.0,20.0,29.0,14.0,10.0,23.0,21.0,21.0
1,2020-12-31,147.0,147.0,6684,1749,3114,10100,6465,8189,8459,7143,150,64,85,120,157,200,122,112,-22.0,-85.0,-59.0,-43.0,-36.0,-34.0,-32.0,-28.0,31.0,-78.0,-40.0,-23.0,-10.0,-2.0,6.0,19.0,-3.0,-20.0,-15.0,16.0,16.0,20.0,-3.0,31.0,-62.0,-82.0,-64.0,-58.0,-69.0,-65.0,-64.0,-65.0,20.0,29.0,14.0,10.0,23.0,21.0,21.0,21.0
1,2021-01-01,170.0,170.0,1749,3114,10100,6465,8189,8459,7143,991,64,85,120,157,200,122,112,44,-85.0,-59.0,-43.0,-36.0,-34.0,-32.0,-28.0,-74.0,-78.0,-40.0,-23.0,-10.0,-2.0,6.0,19.0,-67.0,-20.0,-15.0,16.0,16.0,20.0,-3.0,31.0,11.0,-82.0,-64.0,-58.0,-69.0,-65.0,-64.0,-65.0,-80.0,29.0,14.0,10.0,23.0,21.0,21.0,21.0,31.0
1,2021-01-02,122.0,122.0,3114,10100,6465,8189,8459,7143,991,4535,85,120,157,200,122,112,44,108,-59.0,-43.0,-36.0,-34.0,-32.0,-28.0,-74.0,-48.0,-40.0,-23.0,-10.0,-2.0,6.0,19.0,-67.0,-21.0,-15.0,16.0,16.0,20.0,-3.0,31.0,11.0,6.0,-64.0,-58.0,-69.0,-65.0,-64.0,-65.0,-80.0,-60.0,14.0,10.0,23.0,21.0,21.0,21.0,31.0,14.0
1,2021-01-03,128.0,128.0,10100,6465,8189,8459,7143,991,4535,16141,120,157,200,122,112,44,108,92,-43.0,-36.0,-34.0,-32.0,-28.0,-74.0,-48.0,-43.0,-23.0,-10.0,-2.0,6.0,19.0,-67.0,-21.0,-18.0,16.0,16.0,20.0,-3.0,31.0,11.0,6.0,22.0,-58.0,-69.0,-65.0,-64.0,-65.0,-80.0,-60.0,-57.0,10.0,23.0,21.0,21.0,21.0,31.0,14.0,10.0
1,2021-01-04,125.0,125.0,6465,8189,8459,7143,991,4535,16141,10058,157,200,122,112,44,108,92,241,-36.0,-34.0,-32.0,-28.0,-74.0,-48.0,-43.0,-38.0,-10.0,-2.0,6.0,19.0,-67.0,-21.0,-18.0,-10.0,16.0,20.0,-3.0,31.0,11.0,6.0,22.0,-2.0,-69.0,-65.0,-64.0,-65.0,-80.0,-60.0,-57.0,-62.0,23.0,21.0,21.0,21.0,31.0,14.0,10.0,17.0
1,2021-01-05,151.0,151.0,8189,8459,7143,991,4535,16141,10058,7250,200,122,112,44,108,92,241,142,-34.0,-32.0,-28.0,-74.0,-48.0,-43.0,-38.0,-38.0,-2.0,6.0,19.0,-67.0,-21.0,-18.0,-10.0,-7.0,20.0,-3.0,31.0,11.0,6.0,22.0,-2.0,-9.0,-65.0,-64.0,-65.0,-80.0,-60.0,-57.0,-62.0,-62.0,21.0,21.0,21.0,31.0,14.0,10.0,17.0,17.0
1,2021-01-06,185.0,185.0,8459,7143,991,4535,16141,10058,7250,8082,122,112,44,108,92,241,142,150,-32.0,-28.0,-74.0,-48.0,-43.0,-38.0,-38.0,-39.0,6.0,19.0,-67.0,-21.0,-18.0,-10.0,-7.0,-10.0,-3.0,31.0,11.0,6.0,22.0,-2.0,-9.0,0.0,-64.0,-65.0,-80.0,-60.0,-57.0,-62.0,-62.0,-61.0,21.0,21.0,31.0,14.0,10.0,17.0,17.0,18.0
1,2021-01-07,139.0,139.0,7143,991,4535,16141,10058,7250,8082,8227,112,44,108,92,241,142,150,165,-28.0,-74.0,-48.0,-43.0,-38.0,-38.0,-39.0,-39.0,19.0,-67.0,-21.0,-18.0,-10.0,-7.0,-10.0,-10.0,31.0,11.0,6.0,22.0,-2.0,-9.0,0.0,3.0,-65.0,-80.0,-60.0,-57.0,-62.0,-62.0,-61.0,-62.0,21.0,31.0,14.0,10.0,17.0,17.0,18.0,18.0
1,2021-01-08,181.0,181.0,991,4535,16141,10058,7250,8082,8227,9237,44,108,92,241,142,150,165,142,-74.0,-48.0,-43.0,-38.0,-38.0,-39.0,-39.0,-42.0,-67.0,-21.0,-18.0,-10.0,-7.0,-10.0,-10.0,-14.0,11.0,6.0,22.0,-2.0,-9.0,0.0,3.0,-11.0,-80.0,-60.0,-57.0,-62.0,-62.0,-61.0,-62.0,-62.0,31.0,14.0,10.0,17.0,17.0,18.0,18.0,19.0
1,2021-01-09,105.0,105.0,4535,16141,10058,7250,8082,8227,9237,8393,108,92,241,142,150,165,142,138,-48.0,-43.0,-38.0,-38.0,-39.0,-39.0,-42.0,-42.0,-21.0,-18.0,-10.0,-7.0,-10.0,-10.0,-14.0,-11.0,6.0,22.0,-2.0,-9.0,0.0,3.0,-11.0,25.0,-60.0,-57.0,-62.0,-62.0,-61.0,-62.0,-62.0,-56.0,14.0,10.0,17.0,17.0,18.0,18.0,19.0,12.0
